"country","year","gdp","pop","category","emissions","lgdp","lpop","lemissions","const","lgdp_sq","emissions_pc","lemissions_pc"
"Portugal",1976,88062068085.7543,9355810,NA,NA,25.2013077219603,16.0515080986561,NA,1,635.105910896934,NA,NA
"Portugal",1977,92995831146.0664,9455675,NA,NA,25.2558205027086,16.062125648325,NA,1,637.856469265034,NA,NA
"Portugal",1978,95614562274.7027,9558250,NA,NA,25.2835909704527,16.0729152138778,NA,1,639.259972361156,NA,NA
"Portugal",1979,101006207990.821,9661265,NA,NA,25.3384478171544,16.0836351499961,NA,1,642.036937782657,NA,NA
"Portugal",1980,105641726219.543,9766312,NA,NA,25.3833192648282,16.0944494706666,NA,1,644.312896900198,NA,NA
"Portugal",1981,107351119444.742,9851362,NA,NA,25.399370789207,16.103120277701,NA,1,645.12803648762,NA,NA
"Portugal",1982,109643468494.882,9911771,NA,NA,25.420499743186,16.1092335987151,NA,1,646.201807193319,NA,NA
"Portugal",1983,109453660796.144,9957865,NA,NA,25.4187671075569,16.1138732491532,NA,1,646.113721268216,NA,NA
"Portugal",1984,107395954860.652,9996232,NA,NA,25.3997883540721,16.1177187799514,NA,1,645.149248431658,NA,NA
"Portugal",1985,110411030622.129,10023613,NA,NA,25.4274758808537,16.1204541674704,NA,1,646.556529671399,NA,NA
"Portugal",1986,114983102465.714,10032734,NA,NA,25.4680510194329,16.1213637050476,NA,1,648.621622728437,NA,NA
"Portugal",1987,122320627422.591,10030031,NA,NA,25.5299115279081,16.1210942506612,NA,1,651.776382622817,NA,NA
"Portugal",1988,131481351670.397,10019610,NA,NA,25.6021308661155,16.1200547307078,NA,1,655.469104885703,NA,NA
"Portugal",1989,139949591199.726,10005000,NA,NA,25.6645481318584,16.118595526,NA,1,658.669030812478,NA,NA
"Portugal",1990,145478331657.148,9983218,"2.C",1e-06,25.7032929891492,16.1164160412032,-13.8155105579643,1,660.659270486047,1.00168102108959e-13,-29.9319265991675
"Portugal",1990,145478331657.148,9983218,"2.F",1e-06,25.7032929891492,16.1164160412032,-13.8155105579643,1,660.659270486047,1.00168102108959e-13,-29.9319265991675
"Portugal",1990,145478331657.148,9983218,"2.G",0.0164475935,25.7032929891492,16.1164160412032,-4.10757610426576,1,660.659270486047,1.64752422515465e-09,-20.223992145469
"Portugal",1991,151833125542.386,9960235,"2.C",1e-06,25.7460478964311,16.1141112236599,-13.8155105579643,1,662.858982285323,1.0039923756819e-13,-29.9296217816242
"Portugal",1991,151833125542.386,9960235,"2.F",1e-06,25.7460478964311,16.1141112236599,-13.8155105579643,1,662.858982285323,1.0039923756819e-13,-29.9296217816242
"Portugal",1991,151833125542.386,9960235,"2.G",0.025301693,25.7460478964311,16.1141112236599,-3.67688396849146,1,662.858982285323,2.54027068638441e-09,-19.7909951921514
"Portugal",1992,153487311625.174,9952494,"2.C",1e-06,25.7568837401348,16.1133337309928,-13.8155105579643,1,663.41706000282,1.00477327592461e-13,-29.9288442889571
"Portugal",1992,153487311625.174,9952494,"2.F",1e-06,25.7568837401348,16.1133337309928,-13.8155105579643,1,663.41706000282,1.00477327592461e-13,-29.9288442889571
"Portugal",1992,153487311625.174,9952494,"2.G",0.03802817,25.7568837401348,16.1133337309928,-3.26942807810511,1,663.41706000282,3.82096889483179e-09,-19.3827618090979
"Portugal",1993,150351141407.788,9964675,"2.C",1e-06,25.7362393380235,16.1145568969477,-13.8155105579643,1,662.354015264028,1.00354502279302e-13,-29.9300674549119
"Portugal",1993,150351141407.788,9964675,"2.F",1e-06,25.7362393380235,16.1145568969477,-13.8155105579643,1,662.354015264028,1.00354502279302e-13,-29.9300674549119
"Portugal",1993,150351141407.788,9964675,"2.G",0.0562363,25.7362393380235,16.1145568969477,-2.87819282311763,1,662.354015264028,5.64356589652949e-09,-18.9927497200653
"Portugal",1994,151801786241.278,9991525,"2.C",1e-06,25.7458414689091,16.1172477916272,-13.8155105579643,1,662.848352942197,1.00084821886549e-13,-29.9327583495914
"Portugal",1994,151801786241.278,9991525,"2.F",1e-06,25.7458414689091,16.1172477916272,-13.8155105579643,1,662.848352942197,1.00084821886549e-13,-29.9327583495914
"Portugal",1994,151801786241.278,9991525,"2.G",0.0806452,25.7458414689091,16.1172477916272,-2.51769599261111,1,662.848352942197,8.07136047800511e-09,-18.6349437842383
"Portugal",1995,158303123479.596,10026176,"2.C",1e-06,25.7877775350322,16.1207098310102,-13.8155105579643,1,665.009470196314,9.97389233941235e-14,-29.9362203889745
"Portugal",1995,158303123479.596,10026176,"2.F",0.0435643144,25.7877775350322,16.1207098310102,-3.1335169408266,1,665.009470196314,4.34505781665911e-09,-19.2542267718368
"Portugal",1995,158303123479.596,10026176,"2.G",0.1096516062,25.7877775350322,16.1207098310102,-2.21044715579871,1,665.009470196314,1.09365331508244e-08,-18.3311569868089
"Portugal",1996,163850456044.527,10063945,"2.C",1e-06,25.8222199953924,16.1244697928836,-13.8155105579643,1,666.787045490442,9.93646129822848e-14,-29.9399803508479
"Portugal",1996,163850456044.527,10063945,"2.F",0.063236116,25.8222199953924,16.1244697928836,-2.76087968535175,1,666.787045490442,6.28343219284287e-09,-18.8853494782353
"Portugal",1996,163850456044.527,10063945,"2.G",0.1258437332,25.8222199953924,16.1244697928836,-2.0727143544293,1,666.787045490442,1.25044138456639e-08,-18.1971841473129
"Portugal",1997,171061297929.066,10108977,"2.C",1e-06,25.8652877966364,16.1289343989333,-13.8155105579643,1,669.013112802828,9.89219779607768e-14,-29.9444449568976
"Portugal",1997,171061297929.066,10108977,"2.F",0.106227806,25.8652877966364,16.1289343989333,-2.24216937770294,1,669.013112802828,1.05082646839537e-08,-18.3711037766362
"Portugal",1997,171061297929.066,10108977,"2.G",0.1337678386,25.8652877966364,16.1289343989333,-2.01164952938909,1,669.013112802828,1.323257918185e-08,-18.1405839283224
"Portugal",1998,179285861799.304,10160196,"2.C",1e-06,25.9122473622416,16.1339882912671,-13.8155105579643,1,671.444563361997,9.8423298133225e-14,-29.9494988492314
"Portugal",1998,179285861799.304,10160196,"2.F",0.1608170509,25.9122473622416,16.1339882912671,-1.82748788992357,1,671.444563361997,1.58281445456367e-08,-17.9614761811907
"Portugal",1998,179285861799.304,10160196,"2.G",0.1528443001,25.9122473622416,16.1339882912671,-1.87833552214859,1,671.444563361997,1.50434401167064e-08,-18.0123238134157
"Portugal",1999,186289802829.511,10217828,"2.C",1e-06,25.9505693778413,16.1396445956915,-13.8155105579643,1,673.432051034154,9.78681574988344e-14,-29.9551551536557
"Portugal",1999,186289802829.511,10217828,"2.F",0.225111101748,25.9505693778413,16.1396445956915,-1.49116121310302,1,673.432051034154,2.20312087606094e-08,-17.6308058087945
"Portugal",1999,186289802829.511,10217828,"2.G",0.1693580107,25.9505693778413,16.1396445956915,-1.7757403982094,1,673.432051034154,1.65747564648769e-08,-17.9153849939009
"Portugal",2000,193398953419.572,10289898,"2.C",1e-06,25.9880210084699,16.1466731952247,-13.8155105579643,1,675.377235936675,9.71826931617787e-14,-29.9621837531889
"Portugal",2000,193398953419.572,10289898,"2.F",0.294608610306,25.9880210084699,16.1466731952247,-1.22210754827277,1,675.377235936675,2.8630858178186e-08,-17.3687807434974
"Portugal",2000,193398953419.572,10289898,"2.G",0.1821999354,25.9880210084699,16.1466731952247,-1.70265064871178,1,675.377235936675,1.77066804160741e-08,-17.8493238439364
"Portugal",2001,197157995297.652,10362722,"2.C",1e-06,26.007271250836,16.1537255015979,-13.8155105579643,1,676.378157914563,9.64997420561895e-14,-29.9692360595622
"Portugal",2001,197157995297.652,10362722,"2.F",0.3746583949,26.007271250836,16.1537255015979,-0.981740615109365,1,676.378157914563,3.6154438467036e-08,-17.1354661167073
"Portugal",2001,197157995297.652,10362722,"2.G",0.192944115,26.007271250836,16.1537255015979,-1.64535469159321,1,676.378157914563,1.86190573287598e-08,-17.7990801931911
"Portugal",2002,198677933649.212,10419631,"2.C",1e-06,26.0149509267349,16.1592021809945,-13.8155105579643,1,676.777671720426,9.59726884762042e-14,-29.9747127389588
"Portugal",2002,198677933649.212,10419631,"2.F",0.46639043924,26.0149509267349,16.1592021809945,-0.762732143212567,1,676.777671720426,4.47607443334606e-08,-16.9219343242071
"Portugal",2002,198677933649.212,10419631,"2.G",0.1913259467,26.0149509267349,16.1592021809945,-1.65377677817348,1,676.777671720426,1.83620654800539e-08,-17.812978959168
"Portugal",2003,196829193371.541,10458821,"2.C",1e-06,26.0056021508658,16.1629562951431,-13.8155105579643,1,676.291343229115,9.56130714924751e-14,-29.9784668531073
"Portugal",2003,196829193371.541,10458821,"2.F",0.67908428357,26.0056021508658,16.1629562951431,-0.387010030157732,1,676.291343229115,6.49293341543947e-08,-16.5499663253008
"Portugal",2003,196829193371.541,10458821,"2.G",0.175969293,26.0056021508658,16.1629562951431,-1.73744577075683,1,676.291343229115,1.68249645920893e-08,-17.9004020658999
"Portugal",2004,200349947385.126,10483861,"2.C",1e-06,26.0233314114137,16.1653475850392,-13.8155105579643,1,677.213777748273,9.5384706073459e-14,-29.9808581430035
"Portugal",2004,200349947385.126,10483861,"2.F",0.76401139842,26.0233314114137,16.1653475850392,-0.269172570529004,1,677.213777748273,7.28750026750641e-08,-16.4345201555682
"Portugal",2004,200349947385.126,10483861,"2.G",0.172795543,26.0233314114137,16.1653475850392,-1.7556462157689,1,677.213777748273,1.64820520798587e-08,-17.9209938008081
"Portugal",2005,201916379874.368,10503330,"2.C",1e-06,26.0311194876241,16.1672029077057,-13.8155105579643,1,677.619181778964,9.52079007324344e-14,-29.98271346567
"Portugal",2005,201916379874.368,10503330,"2.F",0.84359937724,26.0311194876241,16.1672029077057,-0.170077568594955,1,677.619181778964,8.03173257662094e-08,-16.3372804763007
"Portugal",2005,201916379874.368,10503330,"2.G",0.170473917,26.0311194876241,16.1672029077057,-1.76917297343326,1,677.619181778964,1.62304637672053e-08,-17.936375881139
"Portugal",2006,205197590054.868,10522288,"2.C",1e-06,26.0472392058021,16.1690062321205,-13.8155105579643,1,678.458670244273,9.50363647145944e-14,-29.9845167900848
"Portugal",2006,205197590054.868,10522288,"2.F",0.92887902756,26.0472392058021,16.1690062321205,-0.0737767665591199,1,678.458670244273,8.82772860389299e-08,-16.2427829986796
"Portugal",2006,205197590054.868,10522288,"2.G",0.03278472,26.0472392058021,16.1690062321205,-3.4177927257941,1,678.458670244273,3.11574060698586e-09,-19.5867989579146
"Portugal",2007,210341031080.276,10542964,"2.C",1e-06,26.0719960079958,16.1709692759654,-13.8155105579643,1,679.748975840951,9.48499871573117e-14,-29.9864798339297
"Portugal",2007,210341031080.276,10542964,"2.F",1.02431576343,26.0719960079958,16.1709692759654,0.024024841807912,1,679.748975840951,9.71563370063675e-08,-16.1469444341575
"Portugal",2007,210341031080.276,10542964,"2.G",0.0191272465,26.0719960079958,16.1709692759654,-3.95664144211561,1,679.748975840951,1.81421908487974e-09,-20.127610718081
"Portugal",2008,211012540457.556,10558177,"2.C",1e-06,26.0751834021045,16.1724111887639,-13.8155105579643,1,679.915189453387,9.47133203014119e-14,-29.9879217467282
"Portugal",2008,211012540457.556,10558177,"2.F",1.12439819524,26.0751834021045,16.1724111887639,0.117247954961794,1,679.915189453387,1.06495486412096e-07,-16.0551632338021
"Portugal",2008,211012540457.556,10558177,"2.G",0.010373749,26.0751834021045,16.1724111887639,-4.56847679844878,1,679.915189453387,9.82532211763451e-10,-20.7408879872127
"Portugal",2009,204424561357.608,10568247,"2.C",1e-06,26.0434648512546,16.1733644973563,-13.8155105579643,1,678.262061458536,9.46230723032874e-14,-29.9888750553206
"Portugal",2009,204424561357.608,10568247,"2.F",1.20059883966,26.0434648512546,16.1733644973563,0.182820465368372,1,678.262061458536,1.13604350812391e-07,-15.9905440319879
"Portugal",2009,204424561357.608,10568247,"2.G",0.006141395,26.0434648512546,16.1733644973563,-5.09270336393173,1,678.262061458536,5.81117663128048e-10,-21.266067861288
"Portugal",2010,207976694614.767,10573100,"2.C",1e-06,26.0606918652489,16.1738235977235,-13.8155105579643,1,679.15966049545,9.45796407865243e-14,-29.9893341556877
"Portugal",2010,207976694614.767,10573100,"2.F",1.27838126646,26.0606918652489,16.1738235977235,0.245594642027009,1,679.15966049545,1.20908840970009e-07,-15.9282289556965
"Portugal",2010,207976694614.767,10573100,"2.G",0.006209383,26.0606918652489,16.1738235977235,-5.08169374385049,1,679.15966049545,5.87281213645951e-10,-21.255517341574
"Portugal",2011,204449067168.824,10557560,"2.C",1e-06,26.0435847211095,16.1723527489377,-13.8155105579643,1,678.268305125606,9.47188554931253e-14,-29.987863306902
"Portugal",2011,204449067168.824,10557560,"2.F",1.35691663769,26.0435847211095,16.1723527489377,0.305214947639295,1,678.268305125606,1.28525590921577e-07,-15.8671378012984
"Portugal",2011,204449067168.824,10557560,"2.G",0.005959275,26.0435847211095,16.1723527489377,-5.12280644959945,1,678.268305125606,5.64455707568794e-10,-21.2951591985372
"Portugal",2012,196153968235.59,10514844,"2.C",1e-06,26.0021657400147,16.1682985310602,-13.8155105579643,1,676.112623171193,9.5103645855326e-14,-29.9838090890245
"Portugal",2012,196153968235.59,10514844,"2.F",1.41961009141,26.0021657400147,16.1682985310602,0.35038225039413,1,676.112623171193,1.35010095386104e-07,-15.8179162806661
"Portugal",2012,196153968235.59,10514844,"2.G",0.006024745,26.0021657400147,16.1682985310602,-5.11188012415254,1,676.112623171193,5.72975214848646e-10,-21.2801786552128
"Portugal",2013,194344164093.789,10457295,"2.C",1e-06,25.9928964659769,16.1628103789507,-13.8155105579643,1,675.630666690995,9.562702400573e-14,-29.978320936915
"Portugal",2013,194344164093.789,10457295,"2.F",1.49052806454,25.9928964659769,16.1628103789507,0.399130462902034,1,675.630666690995,1.42534763008981e-07,-15.7636799160487
"Portugal",2013,194344164093.789,10457295,"2.G",0.006047013,25.9928964659769,16.1628103789507,-5.10819084786701,1,675.630666690995,5.78257857313961e-10,-21.2710012268177
"Portugal",2014,195883739714.001,10401062,"2.C",1e-06,26.0007871554606,16.1574184742828,-13.8155105579643,1,676.040932703567,9.61440283694107e-14,-29.9729290322471
"Portugal",2014,195883739714.001,10401062,"2.F",1.55680474336,26.0007871554606,16.1574184742828,0.442635479310327,1,676.040932703567,1.49677479411237e-07,-15.7147829949725
"Portugal",2014,195883739714.001,10401062,"2.G",0.00581982,26.0007871554606,16.1574184742828,-5.14648594555212,1,676.040932703567,5.59540939184864e-10,-21.3039044198349
"Portugal",2015,199394066525.44,10358076,"2.C",1e-06,26.0185489373887,16.1532770632629,-13.8155105579643,1,676.96488880729,9.65430259442004e-14,-29.9687876212271
"Portugal",2015,199394066525.44,10358076,"2.F",1.62313522129,26.0185489373887,16.1532770632629,0.484359600705768,1,676.96488880729,1.56702385779946e-07,-15.6689174625571
"Portugal",2015,199394066525.44,10358076,"2.G",0.005704329,26.0185489373887,16.1532770632629,-5.16652991871162,1,676.96488880729,5.50713182641255e-10,-21.3198069819745
"Portugal",2016,203420800578.641,10325452,"2.C",1e-06,26.0385425797307,16.1501224730929,-13.8155105579643,1,678.005699676446,9.68480605013708e-14,-29.9656330310572
"Portugal",2016,203420800578.641,10325452,"2.F",1.68689206611,26.0385425797307,16.1501224730929,0.522887821736362,1,678.005699676446,1.63372224877904e-07,-15.6272346513565
"Portugal",2016,203420800578.641,10325452,"2.G",0.005723782,26.0385425797307,16.1501224730929,-5.16312550326826,1,678.005699676446,5.54337185432657e-10,-21.3132479763611
"Portugal",2017,210553436228.057,10300300,"2.C",1e-06,26.0730053116684,16.1476835789893,-13.8155105579643,1,679.80160598229,9.70845509354096e-14,-29.9631941369536
"Portugal",2017,210553436228.057,10300300,"2.F",1.76587397634,26.0730053116684,16.1476835789893,0.568645738559568,1,679.80160598229,1.71439082001495e-07,-15.5790378404297
"Portugal",2017,210553436228.057,10300300,"2.G",0.005808464,26.0730053116684,16.1476835789893,-5.1484391148435,1,679.80160598229,5.63912119064493e-10,-21.2961226938328
"Portugal",2018,216552789892.193,10283822,"2.C",1e-06,26.1011001878868,16.1460825387778,-13.8155105579643,1,681.267431018102,9.72401117016611e-14,-29.9615930967421
"Portugal",2018,216552789892.193,10283822,"2.F",1.82994289566,26.1011001878868,16.1460825387778,0.60428476180908,1,681.267431018102,1.7794385158164e-07,-15.5417977769687
"Portugal",2018,216552789892.193,10283822,"2.G",0.005731138,26.1011001878868,16.1460825387778,-5.16184116413518,1,681.267431018102,5.57296499297635e-10,-21.307923702913
"Portugal",2019,222362381347.62,10286263,"2.C",1e-06,26.1275742363988,16.1463198737243,-13.8155105579643,1,682.650135478529,9.72170359634009e-14,-29.9618304316886
"Portugal",2019,222362381347.62,10286263,"2.F",1.8944352119233,26.1275742363988,16.1463198737243,0.638920752909861,1,682.650135478529,1.84171376127881e-07,-15.5073991208145
"Portugal",2019,222362381347.62,10286263,"2.G",0.0057341002689748,26.1275742363988,16.1463198737243,-5.16132442493252,1,682.650135478529,5.5745223206667e-10,-21.3076442986568
"Portugal",2020,203905156212.017,10297081,"2.C",1e-06,26.0409208021522,16.1473710149768,-13.8155105579643,1,678.129556223965,9.71149008150951e-14,-29.9628815729411
"Portugal",2020,203905156212.017,10297081,"2.F",1.94692207032484,26.0409208021522,16.1473710149768,0.666249700075326,1,678.129556223965,1.89075143754316e-07,-15.4811213149015
"Portugal",2020,203905156212.017,10297081,"2.G",0.0056972123407338,26.0409208021522,16.1473710149768,-5.16777828680112,1,678.129556223965,5.53284211392899e-10,-21.3151493017779
"Portugal",2021,215125562437.773,10325147,"2.C",1e-06,26.0944877059443,16.1500929339982,-13.8155105579643,1,680.922288635678,9.68509213476573e-14,-29.9656034919624
"Portugal",2021,215125562437.773,10325147,"2.F",2.01924562796297,26.0944877059443,16.1500929339982,0.702723990159254,1,680.922288635678,1.95565799495443e-07,-15.4473689438389
"Portugal",2021,215125562437.773,10325147,"2.G",0.005697963528816,26.0944877059443,16.1500929339982,-5.1676464436261,1,680.922288635678,5.51853017571178e-10,-21.3177393776243
"Portugal",2022,229508322275.621,10379007,"2.C",1e-06,26.1592051284284,16.155295766386,-13.8155105579643,1,684.304012951195,9.63483308181602e-14,-29.9708063243502
"Portugal",2022,229508322275.621,10379007,"2.F",2.09595965612444,26.1592051284284,16.155295766386,0.740011518241316,1,684.304012951195,2.01942214329795e-07,-15.4152842481447
"Portugal",2022,229508322275.621,10379007,"2.G",0.0057008316764404,26.1592051284284,16.155295766386,-5.16714320663775,1,684.304012951195,5.49265616300326e-10,-21.3224389730237
"Romania",1969,NA,20009141,NA,NA,NA,16.8116997771027,NA,1,NA,NA,NA
"Romania",1970,NA,20250398,NA,NA,NA,16.8236850056447,NA,1,NA,NA,NA
"Romania",1971,NA,20461567,NA,NA,NA,16.8340589040203,NA,1,NA,NA,NA
"Romania",1972,NA,20657957,NA,NA,NA,16.8436111300285,NA,1,NA,NA,NA
"Romania",1973,NA,20835681,NA,NA,NA,16.8521775076897,NA,1,NA,NA,NA
"Romania",1974,NA,21029429,NA,NA,NA,16.8614333956222,NA,1,NA,NA,NA
"Romania",1975,NA,21293583,NA,NA,NA,16.8739163176838,NA,1,NA,NA,NA
"Romania",1976,NA,21551634,NA,NA,NA,16.8859621953055,NA,1,NA,NA,NA
"Romania",1977,NA,21756096,NA,NA,NA,16.8954045520911,NA,1,NA,NA,NA
"Romania",1978,NA,21951464,NA,NA,NA,16.9043443923,NA,1,NA,NA,NA
"Romania",1979,NA,22090488,NA,NA,NA,16.9106576665964,NA,1,NA,NA,NA
"Romania",1980,NA,22207282,NA,NA,NA,16.9159308110744,NA,1,NA,NA,NA
"Romania",1981,NA,22353070,NA,NA,NA,16.9224742297698,NA,1,NA,NA,NA
"Romania",1982,NA,22475741,NA,NA,NA,16.9279471077451,NA,1,NA,NA,NA
"Romania",1983,NA,22560478,NA,NA,NA,16.9317101723129,NA,1,NA,NA,NA
"Romania",1984,NA,22640547,NA,NA,NA,16.9352529717848,NA,1,NA,NA,NA
"Romania",1985,NA,22732999,NA,NA,NA,16.9393281272926,NA,1,NA,NA,NA
"Romania",1986,NA,22836841,NA,NA,NA,16.9438856232039,NA,1,NA,NA,NA
"Romania",1987,NA,22949430,NA,NA,NA,16.9488036575611,NA,1,NA,NA,NA
"Romania",1988,NA,23057662,NA,NA,NA,16.9535086799808,NA,1,NA,NA,NA
"Romania",1989,NA,23161458,NA,NA,NA,16.9580001620555,NA,1,NA,NA,NA
"Romania",1990,116407360422.707,23201835,"2.C",0.30912,25.4803616041166,16.9597419283363,-1.17402572795798,1,649.248827476541,1.33230841439912e-08,-18.1337676562943
"Romania",1990,116407360422.707,23201835,"2.F",0.000126708,25.4803616041166,16.9597419283363,-8.9736253313519,1,649.248827476541,5.46111977781068e-12,-25.9333672596882
"Romania",1990,116407360422.707,23201835,"2.G",0.0043677075,25.4803616041166,16.9597419283363,-5.43351700706746,1,649.248827476541,1.88248364838385e-10,-22.3932589354038
"Romania",1991,101369612298.28,23001155,"2.C",0.291456,25.3420392017135,16.9510549900239,-1.23286622798092,1,642.218950901184,1.26713636771719e-08,-18.1839212180048
"Romania",1991,101369612298.28,23001155,"2.F",0.0002004814,25.3420392017135,16.9510549900239,-8.51478908360068,1,642.218950901184,8.71614490663621e-12,-25.4658440736246
"Romania",1991,101369612298.28,23001155,"2.G",0.0089517526,25.3420392017135,16.9510549900239,-4.7159059446368,1,642.218950901184,3.89187090822178e-10,-21.6669609346607
"Romania",1992,92482306806.8966,22794284,"2.C",0.206065,25.2502831854056,16.9420203607393,-1.57956362598235,1,637.576800943176,9.04020499174267e-09,-18.5215839867217
"Romania",1992,92482306806.8966,22794284,"2.F",0.0003118429,25.2502831854056,16.9420203607393,-8.07301102260742,1,637.576800943176,1.36807499634558e-11,-25.0150313833468
"Romania",1992,92482306806.8966,22794284,"2.G",0.0141586196,25.2502831854056,16.9420203607393,-4.25743168134433,1,637.576800943176,6.2114781056514e-10,-21.1994520420837
"Romania",1993,93896208216.6496,22763280,"2.C",0.2067422,25.2654558412659,16.9406592693172,-1.5762826725131,1,638.34325886696,9.08226758182476e-09,-18.5169419418303
"Romania",1993,93896208216.6496,22763280,"2.F",0.0005295351,25.2654558412659,16.9406592693172,-7.54351110616799,1,638.34325886696,2.32626888567904e-11,-24.4841703754852
"Romania",1993,93896208216.6496,22763280,"2.G",0.0251580536,25.2654558412659,16.9406592693172,-3.68257721103271,1,638.34325886696,1.10520336260855e-09,-20.6232364803499
"Romania",1994,97588153349.0178,22730211,"2.C",0.220064,25.3040219433776,16.9392054786717,-1.51383686584471,1,640.293526510937,9.68156432863734e-09,-18.4530423445164
"Romania",1994,97588153349.0178,22730211,"2.F",0.00089093,25.3040219433776,16.9392054786717,-7.02324469699163,1,640.293526510937,3.9195852603392e-11,-23.9624501756633
"Romania",1994,97588153349.0178,22730211,"2.G",0.0413856196,25.3040219433776,16.9392054786717,-3.18482181114878,1,640.293526510937,1.8207318709008e-09,-20.1240272898205
"Romania",1995,103671322094.773,22684270,"2.C",0.281843,25.3644913671158,16.9371822907079,-1.26640510066859,1,643.357422312494,1.24246008357333e-08,-18.2035873913765
"Romania",1995,103671322094.773,22684270,"2.F",0.00162510009,25.3644913671158,16.9371822907079,-6.42218587125111,1,643.357422312494,7.16399553523212e-11,-23.359368161959
"Romania",1995,103671322094.773,22684270,"2.G",0.0632180156,25.3644913671158,16.9371822907079,-2.76116596148832,1,643.357422312494,2.78686577086236e-09,-19.6983482521962
"Romania",1996,107722488513.095,22619004,"2.C",0.282589,25.4028242063041,16.9343009958526,-1.26376173376387,1,645.303477656391,1.24934325136509e-08,-18.1980627296165
"Romania",1996,107722488513.095,22619004,"2.F",0.0028061266,25.4028242063041,16.9343009958526,-5.8759501807145,1,645.303477656391,1.24060573135758e-10,-22.8102511765671
"Romania",1996,107722488513.095,22619004,"2.G",0.0726671686,25.4028242063041,16.9343009958526,-2.62186559754556,1,645.303477656391,3.21265996504532e-09,-19.5561665933981
"Romania",1997,102498957462.192,22553978,"2.C",0.3247852,25.3531184643726,16.9314220163372,-1.12459123823526,1,642.78061586851,1.44003510156834e-08,-18.0560132545724
"Romania",1997,102498957462.192,22553978,"2.F",0.0063901766,25.3531184643726,16.9314220163372,-5.05299337404188,1,642.78061586851,2.83328138388714e-10,-21.984415390379
"Romania",1997,102498957462.192,22553978,"2.G",0.0634439857,25.3531184643726,16.9314220163372,-2.75759787733647,1,642.78061586851,2.81298428596499e-09,-19.6890198936736
"Romania",1998,100418420395.399,22507344,"2.C",0.3508642,25.3326114974492,16.9293522139178,-1.04735602496619,1,641.741205280693,1.55888762352413e-08,-17.9767082388839
"Romania",1998,100418420395.399,22507344,"2.F",0.0152505305,25.3326114974492,16.9293522139178,-4.18314098964852,1,641.741205280693,6.77580193380436e-10,-21.1124932035663
"Romania",1998,100418420395.399,22507344,"2.G",0.0607972244,25.3326114974492,16.9293522139178,-2.80021114236786,1,641.741205280693,2.70121718493306e-09,-19.7295633562856
"Romania",1999,100040183664.426,22472040,"2.C",0.3201699,25.328837778864,16.9277824277575,-1.13890348658581,1,641.55002322801,1.4247478199576e-08,-18.0666859143433
"Romania",1999,100040183664.426,22472040,"2.F",0.0255816718,25.328837778864,16.9277824277575,-3.66587912922036,1,641.55002322801,1.13837781527623e-09,-20.5936615569779
"Romania",1999,100040183664.426,22472040,"2.G",0.0614079792,25.328837778864,16.9277824277575,-2.79021549787499,1,641.55002322801,2.73263927974496e-09,-19.7179979256325
"Romania",2000,102502436149.502,22442971,"2.C",0.297921,25.3531524025546,16.9264880273595,-1.21092692829327,1,642.782336747163,1.32745793772135e-08,-18.1374149556527
"Romania",2000,102502436149.502,22442971,"2.F",0.0433958934,25.3531524025546,16.9264880273595,-3.13739046447255,1,642.782336747163,1.93360733745991e-09,-20.063878491832
"Romania",2000,102502436149.502,22442971,"2.G",0.064810774,25.3531524025546,16.9264880273595,-2.73628342401237,1,642.782336747163,2.8877983222453e-09,-19.6627714513718
"Romania",2001,107851152934.257,22131970,"2.C",0.234379,25.4040178998891,16.9125337274959,-1.45081581573643,1,645.364125457885,1.05900649603266e-08,-18.3633495432323
"Romania",2001,107851152934.257,22131970,"2.F",0.0668972478,25.4040178998891,16.9125337274959,-2.70459745170764,1,645.364125457885,3.02265219951048e-09,-19.6171311792035
"Romania",2001,107851152934.257,22131970,"2.G",0.076832335,25.4040178998891,16.9125337274959,-2.56612969879037,1,645.364125457885,3.47155427194235e-09,-19.4786634262862
"Romania",2002,114001895180.999,21730496,"2.C",0.3112544,25.4594809095975,16.8942271775589,-1.16714469475696,1,648.185168186157,1.43233914218985e-08,-18.0613718723158
"Romania",2002,114001895180.999,21730496,"2.F",0.09597373038,25.4594809095975,16.8942271775589,-2.34368076683607,1,648.185168186157,4.41654577879861e-09,-19.2379079443949
"Romania",2002,114001895180.999,21730496,"2.G",0.085416972,25.4594809095975,16.8942271775589,-2.46021046256987,1,648.185168186157,3.93074193980662e-09,-19.3544376401287
"Romania",2003,116670847505.261,21574326,"2.C",0.2244021,25.4826225378791,16.8870145545848,-1.49431574708861,1,649.364051408022,1.04013492704245e-08,-18.3813303016735
"Romania",2003,116670847505.261,21574326,"2.F",0.12794098269,25.4826225378791,16.8870145545848,-2.05618619412361,1,649.364051408022,5.9302423950579e-09,-18.9432007487085
"Romania",2003,116670847505.261,21574326,"2.G",0.09015762,25.4826225378791,16.8870145545848,-2.40619580711456,1,649.364051408022,4.17893101272318e-09,-19.2932103616994
"Romania",2004,128837415342.282,21451748,"2.C",0.3561997,25.58181710022,16.8813166918595,-1.0322637503504,1,654.429366149108,1.66046934729981e-08,-17.9135804422099
"Romania",2004,128837415342.282,21451748,"2.F",0.165031377196,25.58181710022,16.8813166918595,-1.80161965833635,1,654.429366149108,7.69314357021162e-09,-18.6829363501959
